Qdur: 24.1466 & 25.5785 & 27.1119 QavgD: 0.97741 & 0.99884 & 1.03410 QmaxC: 0.96368 & 0.98880 & 1.00300 QmaxD: 0.85450 & 0.87942 & 0.90806 QCut: 1.00853 & 1.01284 & 1.02331 QTcv: 0.99743 & 0.99910 & 0.99962
Qdur: 10.9700 & 11.5739 & 12.2268 QavgD: 0.97925 & 0.99882 & 1.02357 QmaxC: 0.94832 & 0.98086 & 1.00246 QmaxD: 0.80382 & 0.83121 & 0.86132 QCut: 1.01667 & 1.02288 & 1.02894 QTcv: 0.99697 & 0.99839 & 0.99903
Qdur: 16.2247 & 17.1049 & 17.8722 QavgD: 0.97263 & 0.99317 & 1.00941 QmaxC: 0.96009 & 0.98905 & 1.00142 QmaxD: 0.85571 & 0.88452 & 0.90974 QCut: 1.00839 & 1.01192 & 1.02023 QTcv: 0.99801 & 0.99916 & 0.99960
Qdur: 7.75414 & 8.08152 & 8.43266 QavgD: 0.97873 & 0.99243 & 1.00630 QmaxC: 0.93353 & 0.98243 & 1.00548 QmaxD: 0.82034 & 0.86562 & 0.90458 QCut: 1.00854 & 1.01475 & 1.02244 QTcv: 0.99838 & 0.99903 & 0.99945
Qdur: 10.0713 & 10.3834 & 10.6769 QavgD: 0.99007 & 0.98994 & 0.99353 QmaxC: 0.93997 & 0.97480 & 0.99682 QmaxD: 0.80594 & 0.84640 & 0.90231 QCut: 1.00663 & 1.01230 & 1.01637 QTcv: 0.99867 & 0.99903 & 0.99949
