dur: 3377.7 & 2837.2 & 2544.6 maxC: 0.7999 & 0.8003 & 0.8084 maxD: 0.8724 & 0.8130 & 0.7796 avgD: 0.9350 & 0.9662 & 1.0244
dur: 0.0008602 & 0.0008978 & 0.001054 maxC: 46.986 & 48.719 & 50.299 maxD: 6377.4 & 7358.9 & 8657.8 avgD: 1975.5 & 2771.6 & 3811.1
dur: 115.88 & 96.936 & 95.628 maxC: 1.0805 & 1.0762 & 1.0679 maxD: 1.0718 & 0.9632 & 0.8812 avgD: 0.9183 & 0.8495 & 0.6779
dur: 0.02258 & 0.02361 & 0.02483 maxC: 37.268 & 39.486 & 41.667 maxD: 4835.1 & 6116.6 & 7857.3 avgD: 6180.1 & 11753.0 & 18351.0
dur: 3041.9 & 2549.1 & 2253.0 maxC: 0.8570 & 0.8723 & 0.8846 maxD: 0.8126 & 0.8006 & 0.7997 avgD: 2.8730 & 3.6025 & 3.2643
dur: 5.641e-06 & 6.657e-06 & 8.921e-06 maxC: 76.998 & 79.466 & 81.729 maxD: 8558.3 & 10313.0 & 12493.0 avgD: 2963.8 & 4652.9 & 7924.5
dur: 9.258e-06 & 1.042e-05 & 1.506e-05 maxC: 112.54 & 115.74 & 118.73 maxD: 6660.2 & 8018.8 & 10127.0 avgD: 8599.1 & 13482.0 & 21015.0
dur: 1.6412 & 1.5651 & 1.6881 maxC: 1.4615 & 1.4565 & 1.4528 maxD: 0.7782 & 0.7775 & 0.8106 avgD: 2.9014 & 2.8974 & 2.6520
dur: 0.1166 & 0.1291 & 0.1456 maxC: 76.308 & 79.838 & 83.500 maxD: 7339.6 & 9196.8 & 11475.0 avgD: 3210.3 & 5829.5 & 11144.0
dur: 20664.0 & 19394.0 & 16323.0 maxC: 0.9910 & 1.0047 & 1.0217 maxD: 0.8576 & 0.8918 & 0.9185 avgD: 1.0832 & 1.2529 & 1.4063
dur: 0.0001654 & 0.0001887 & 0.0002487 maxC: 98.031 & 105.69 & 112.53 maxD: 7404.4 & 9565.3 & 12641.0 avgD: 7198.3 & 11987.0 & 20456.0
dur: 29.318 & 28.341 & 27.881 maxC: 1.2732 & 1.3300 & 1.3769 maxD: 0.8652 & 0.9275 & 1.0118 avgD: 2.4288 & 2.5762 & 2.5813
dur: 0.001404 & 0.001453 & 0.001633 maxC: 79.146 & 82.358 & 85.120 maxD: 8257.4 & 10247.0 & 12459.0 avgD: 3256.7 & 5174.4 & 8776.8
dur: 248.85 & 218.27 & 183.06 maxC: 1.0279 & 1.0364 & 1.0415 maxD: 0.9648 & 0.9936 & 0.9973 avgD: 1.0989 & 1.1121 & 1.1076
dur: 0.3527 & 0.9638 & 1.2472 maxC: 78.286 & 81.124 & 84.375 maxD: 8542.6 & 10328.0 & 12372.0 avgD: 3125.4 & 4948.1 & 8303.3
dur: 62533.0 & 144780.0 & 139800.0 maxC: 1.0167 & 1.0209 & 1.0324 maxD: 0.9982 & 1.0015 & 0.9903 avgD: 1.0546 & 1.0634 & 1.0478
dur: 0.0004194 & 0.0004385 & 0.0005115 maxC: 84.784 & 88.776 & 92.155 maxD: 9396.1 & 10738.0 & 12586.0 avgD: 3576.9 & 6037.3 & 10206.0
dur: 74.344 & 65.873 & 57.335 maxC: 1.1011 & 1.1172 & 1.1276 maxD: 1.0979 & 1.0412 & 1.0074 avgD: 1.2069 & 1.2975 & 1.2879
dur: 0.005664 & 0.005921 & 0.006548 maxC: 65.620 & 67.505 & 69.390 maxD: 7732.4 & 8975.0 & 10519.0 avgD: 1599.5 & 2105.2 & 2884.6
dur: 1004.0 & 889.48 & 734.03 maxC: 0.8522 & 0.8495 & 0.8490 maxD: 0.9035 & 0.8703 & 0.8420 avgD: 0.5397 & 0.4524 & 0.3640
dur: 0.0002591 & 0.0002705 & 0.0003144 maxC: 84.113 & 86.952 & 90.144 maxD: 8644.5 & 9881.2 & 11426.0 avgD: 2770.1 & 3490.8 & 4447.4
dur: 45.935 & 40.631 & 35.239 maxC: 1.0924 & 1.0942 & 1.1030 maxD: 1.0101 & 0.9581 & 0.9146 avgD: 0.9347 & 0.7502 & 0.5612
dur: 0.005188 & 0.005483 & 0.006071 maxC: 68.735 & 70.996 & 73.014 maxD: 7738.4 & 9122.5 & 11068.0 avgD: 5901.7 & 9725.8 & 15206.0
dur: 919.72 & 823.70 & 680.55 maxC: 0.8927 & 0.8934 & 0.8934 maxD: 0.9042 & 0.8846 & 0.8859 avgD: 1.9913 & 2.0903 & 1.9188
dur: 9.995e-06 & 1.142e-05 & 1.512e-05 maxC: 57.458 & 59.138 & 60.922 maxD: 7352.6 & 8558.3 & 9935.3 avgD: 2408.4 & 3477.8 & 5463.3
dur: 2.071e-05 & 2.212e-05 & 2.632e-05 maxC: 96.665 & 98.616 & 100.78 maxD: 4903.2 & 5720.6 & 6939.9 avgD: 10706.0 & 15691.0 & 22653.0
dur: 2.0721 & 1.9371 & 1.7405 maxC: 1.6823 & 1.6676 & 1.6542 maxD: 0.6669 & 0.6684 & 0.6985 avgD: 4.4455 & 4.5118 & 4.1465
dur: 0.3805 & 0.4098 & 0.4441 maxC: 54.487 & 56.800 & 59.462 maxD: 5464.4 & 6752.5 & 8655.3 avgD: 2552.7 & 4499.6 & 9345.4
dur: 38073.0 & 35894.0 & 29367.0 maxC: 0.9483 & 0.9605 & 0.9760 maxD: 0.7432 & 0.7890 & 0.8712 avgD: 1.0599 & 1.2938 & 1.7106
dur: 0.0005841 & 0.0006878 & 0.0008572 maxC: 80.467 & 86.488 & 90.863 maxD: 5517.8 & 6846.4 & 8768.4 avgD: 7403.8 & 12338.0 & 21194.0
dur: 58.441 & 60.243 & 56.684 maxC: 1.4004 & 1.4625 & 1.4915 maxD: 0.7505 & 0.8000 & 0.8826 avgD: 3.0742 & 3.5476 & 3.8794
dur: 0.01304 & 0.01336 & 0.01443 maxC: 58.617 & 60.967 & 63.084 maxD: 7251.8 & 8506.2 & 10039.0 avgD: 2665.0 & 4029.3 & 6671.9
dur: 1304.8 & 1169.9 & 953.91 maxC: 1.0202 & 1.0309 & 1.0355 maxD: 0.9863 & 0.9939 & 1.0104 avgD: 1.1066 & 1.1586 & 1.2212
dur: 3.7926 & 10.093 & 11.167 maxC: 58.180 & 60.043 & 62.461 maxD: 7393.4 & 8688.0 & 10165.0 avgD: 2625.0 & 3987.5 & 6500.3
dur: 379460.0 & 884010.0 & 738420.0 maxC: 1.0126 & 1.0153 & 1.0253 maxD: 1.0055 & 1.0152 & 1.0231 avgD: 1.0899 & 1.1466 & 1.1898
dur: 0.005916 & 0.007419 & 0.007729 maxC: 66.830 & 69.209 & 72.229 maxD: 7732.6 & 8780.4 & 10396.0 avgD: 4169.3 & 7169.0 & 12879.0
dur: 591.88 & 649.80 & 511.07 maxC: 1.1631 & 1.1703 & 1.1856 maxD: 1.0517 & 1.0259 & 1.0464 avgD: 1.7312 & 2.0614 & 2.3573
dur: 0.09374 & 0.09843 & 0.1030 maxC: 45.165 & 46.351 & 47.490 maxD: 5931.4 & 6939.4 & 8150.8 avgD: 1438.8 & 1879.3 & 2556.5
dur: 9378.8 & 8621.2 & 6812.1 maxC: 0.7860 & 0.7838 & 0.7795 maxD: 0.8067 & 0.8108 & 0.8204 avgD: 0.5974 & 0.5404 & 0.4679
dur: 0.002874 & 0.004351 & 0.004548 maxC: 64.379 & 66.596 & 68.951 maxD: 6893.4 & 8016.9 & 9723.8 avgD: 1969.6 & 2485.4 & 3226.3
dur: 287.56 & 381.12 & 300.74 maxC: 1.1204 & 1.1261 & 1.1318 maxD: 0.9376 & 0.9367 & 0.9787 avgD: 0.8178 & 0.7146 & 0.5905
dur: 0.08179 & 0.08612 & 0.09022 maxC: 47.270 & 48.661 & 50.190 maxD: 5508.5 & 6528.0 & 7775.9 avgD: 2572.4 & 4605.8 & 7105.6
dur: 8183.3 & 7543.0 & 5965.6 maxC: 0.8227 & 0.8228 & 0.8238 maxD: 0.7492 & 0.7628 & 0.7827 avgD: 1.0681 & 1.3244 & 1.3006
dur: 6.507e-06 & 7.969e-06 & 1.176e-05 maxC: 34.669 & 35.637 & 36.613 maxD: 4286.6 & 5310.8 & 6730.9 avgD: 1804.9 & 2522.0 & 4112.0
dur: 1.286e-05 & 1.414e-05 & 1.813e-05 maxC: 50.125 & 51.415 & 52.724 maxD: 3409.4 & 4159.1 & 5570.7 avgD: 5463.5 & 8383.0 & 12928.0
dur: 1.9764 & 1.7749 & 1.5420 maxC: 1.4458 & 1.4428 & 1.4400 maxD: 0.7954 & 0.7831 & 0.8276 avgD: 3.0271 & 3.3239 & 3.1440
dur: 0.2342 & 0.2549 & 0.2770 maxC: 35.258 & 36.315 & 37.473 maxD: 3877.8 & 4923.1 & 6553.5 avgD: 2023.9 & 3615.3 & 7179.4
dur: 35984.0 & 31991.0 & 23560.0 maxC: 1.0170 & 1.0190 & 1.0235 maxD: 0.9046 & 0.9270 & 0.9736 avgD: 1.1214 & 1.4335 & 1.7460
dur: 0.0003303 & 0.0003886 & 0.0004423 maxC: 44.621 & 47.091 & 49.567 maxD: 3645.9 & 4915.4 & 7111.9 avgD: 3794.9 & 6840.3 & 11638.0
dur: 50.763 & 48.764 & 37.618 maxC: 1.2871 & 1.3214 & 1.3538 maxD: 0.8505 & 0.9255 & 1.0566 avgD: 2.1026 & 2.7122 & 2.8303
dur: 0.005534 & 0.005661 & 0.005861 maxC: 37.073 & 38.250 & 39.594 maxD: 4146.5 & 5249.6 & 6970.5 avgD: 2138.6 & 3525.7 & 5657.1
dur: 850.51 & 710.31 & 498.44 maxC: 1.0694 & 1.0733 & 1.0814 maxD: 0.9673 & 0.9885 & 1.0356 avgD: 1.1849 & 1.3980 & 1.3757
dur: 0.8339 & 2.2541 & 2.5457 maxC: 36.181 & 37.571 & 39.294 maxD: 4254.3 & 5437.1 & 7092.8 avgD: 2139.5 & 3502.7 & 5535.2
dur: 128140.0 & 282850.0 & 216510.0 maxC: 1.0436 & 1.0543 & 1.0732 maxD: 0.9925 & 1.0238 & 1.0538 avgD: 1.1854 & 1.3889 & 1.3461
dur: 0.001527 & 0.001569 & 0.001771 maxC: 38.658 & 39.835 & 41.230 maxD: 5207.1 & 6160.9 & 7362.3 avgD: 2167.7 & 3495.8 & 5921.6
dur: 234.71 & 196.92 & 150.61 maxC: 1.1151 & 1.1178 & 1.1261 maxD: 1.2148 & 1.1601 & 1.0938 avgD: 1.2010 & 1.3861 & 1.4401
dur: 0.02522 & 0.02635 & 0.0276 maxC: 29.916 & 30.556 & 31.157 maxD: 4355.5 & 5287.2 & 6478.9 avgD: 1174.2 & 1585.3 & 2195.4
dur: 3875.4 & 3306.4 & 2347.1 maxC: 0.8629 & 0.8574 & 0.8510 maxD: 1.0161 & 0.9955 & 0.9626 avgD: 0.6506 & 0.6286 & 0.5339
dur: 0.0008412 & 0.0008648 & 0.0009331 maxC: 38.146 & 39.244 & 40.250 maxD: 4082.3 & 5065.4 & 6294.3 avgD: 1661.1 & 2144.3 & 2767.0
dur: 129.28 & 108.51 & 79.361 maxC: 1.1003 & 1.1012 & 1.0994 maxD: 0.9523 & 0.9538 & 0.9351 avgD: 0.9203 & 0.8502 & 0.6729
dur: 0.02276 & 0.02366 & 0.0248 maxC: 30.933 & 31.826 & 32.663 maxD: 4144.6 & 5086.3 & 6678.8 avgD: 3168.3 & 5946.5 & 9486.1
dur: 3497.7 & 2968.8 & 2109.6 maxC: 0.8922 & 0.8931 & 0.8921 maxD: 0.9669 & 0.9577 & 0.9923 avgD: 1.7554 & 2.3578 & 2.3069
parse_parameters:::ret is 0
map_config: mapping_algo and type of processor graph are initial and tree
Building the processor graph took 0.0018959 seconds 
io time: 0.018539
reading input partition
graph has 22963 nodes and 96872 edges
Building the partitioned application graph took 0.0712929 seconds 
nmbEdges is 11456
Building the communication graph took 0.0030129 seconds 
Evaluation of mapping took 6.19888e-06 seconds 
writing partition to /home/i11/glantz/c+/KarMa/data/mappings/extra_social/as-22july06_mapping_k=256_type=tree_extensions=4x4x4x4_bandwidths=64x16x4x1_seed=1_preconf=ecosocial ... 

None
