Qdur: 1.19942 & 1.28732 & 1.36753 QavgD: 1.10427 & 1.18010 & 1.26083 QmaxC: 0.76854 & 0.63651 & 0.56961 QmaxD: 0.94930 & 0.93980 & 0.94199 QCut: 1.17838 & 1.21259 & 1.25562 QTcv: 0.94270 & 0.94824 & 0.96331
Qdur: 0.75115 & 0.80286 & 0.85461 QavgD: 1.11981 & 1.18738 & 1.26711 QmaxC: 0.75326 & 0.77064 & 0.73143 QmaxD: 0.95555 & 0.94805 & 0.94689 QCut: 1.13642 & 1.15876 & 1.19340 QTcv: 0.93282 & 0.94423 & 0.97300
Qdur: 0.78953 & 0.83852 & 0.88546 QavgD: 1.07832 & 1.14299 & 1.17824 QmaxC: 1.35304 & 1.49302 & 1.82279 QmaxD: 0.96271 & 0.97300 & 0.98855 QCut: 1.11391 & 1.14462 & 1.18353 QTcv: 0.95832 & 0.97715 & 0.99831
Qdur: 0.52199 & 0.55342 & 0.58658 QavgD: 1.13930 & 1.16881 & 1.17890 QmaxC: 1.23308 & 1.22578 & 1.18817 QmaxD: 0.96018 & 0.97065 & 0.97837 QCut: 1.08223 & 1.09655 & 1.10767 QTcv: 0.94286 & 0.95436 & 0.97095
Qdur: 0.47584 & 0.49662 & 0.52457 QavgD: 1.16617 & 1.10987 & 1.10682 QmaxC: 1.22972 & 1.19393 & 1.13718 QmaxD: 0.96169 & 0.96234 & 0.96681 QCut: 1.05679 & 1.06601 & 1.07325 QTcv: 0.95603 & 0.95902 & 0.96303
