# graph  collection  method   topo  seeds  duration   maxCongestion    maxDilation    avgDilation  Cut   TCV
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus16x16      2     232.56     3085      800     36.8406     86792.0     571987.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus16x16      3     229.287     3099      616     36.7115     87190.0     573690.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus16x16      4     220.701     3529      889     37.2274     87181.0     576802.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus16x16      5     219.863     3234      920     36.9528     87228.0     578644.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      1     167.111     1528      920     19.8677     98910.0     497904.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      2     168.211     1241      860     19.487     98898.0     485909.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      3     166.458     1354      780     19.8832     97785.0     492249.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      4     171.01     1295      550     19.726     98490.0     489915.0
coAuthorsCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      5     169.015     1180      469     19.62     99018.0     492795.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      1     157.8711     10801      2048     67.4224     178505.0     1598787.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      2     157.8711     10187      2190     69.7356     178663.0     1658382.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      3     157.8711     9283      2603     69.617     178795.0     1662941.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      4     157.8711     9965      2574     69.8111     178990.0     1669463.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      5     157.8711     10638      1856     67.8324     178950.0     1618142.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      1     233.0     4341      1455     28.714     191123.0     1344647.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      2     233.0     3177      1287     28.3569     190460.0     1336377.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      3     233.0     3610      1586     28.4336     190940.0     1342150.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      4     233.0     4835      1350     28.2889     190463.0     1347993.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      5     233.0     3459      702     28.1858     191126.0     1328959.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      1     157.8711     1956      1364     27.3914     178505.0     649532.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      2     157.8711     2317      1323     27.7731     178663.0     660471.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      3     157.8711     2272      1175     27.3511     178795.0     653335.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      4     157.8711     2628      1180     28.0094     178990.0     669816.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      5     157.8711     1396      1200     27.6319     178950.0     659158.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      1     157.8711     6107      1688     53.3581     178505.0     1265281.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      2     157.8711     5711      1550     54.4543     178663.0     1294978.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      3     157.8711     5830      2304     54.0417     178795.0     1290893.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      4     157.8711     6069      1694     53.8077     178990.0     1286757.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      5     157.8711     6731      1856     53.5632     178950.0     1277750.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      1     233.0     2707      1067     22.3597     191123.0     1047083.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      2     233.0     2410      1287     22.2425     190460.0     1048224.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      3     233.0     2456      1168     22.1923     190940.0     1047541.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      4     233.0     2719      780     21.8459     190463.0     1040979.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      5     233.0     3053      618     21.9547     191126.0     1035166.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid16x16      1     492.418     12280      1782     64.1536     201819.0     1584721.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid16x16      2     510.424     10923      1670     65.1128     206467.0     1643903.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid16x16      3     477.595     9475      2310     65.8207     201295.0     1652759.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid16x16      4     505.105     10353      1984     64.974     210289.0     1646702.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid16x16      5     478.434     10586      1491     63.5055     210244.0     1598496.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      1     364.956     4522      1334     24.616     236683.0     1316069.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      2     358.309     3749      1510     24.7609     227762.0     1314382.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      3     372.446     4409      885     24.5025     232004.0     1312917.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      4     343.382     5511      1013     24.9023     227471.0     1328038.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      5     359.649     3693      1056     24.5281     230640.0     1308184.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      1     206.135     2166      1484     25.8697     196494.0     642733.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      2     209.041     2605      1293     26.4664     192689.0     656367.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      3     202.418     3111      1813     25.885     196413.0     647048.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      4     206.567     2942      1634     26.227     198141.0     663386.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      5     208.774     2421      1694     26.1096     197261.0     653105.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus16x16      1     325.866     6125      1379     52.064     186477.0     1262656.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus16x16      2     323.365     5903      1530     52.9899     187050.0     1291470.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus16x16      3     318.579     6740      3090     52.5313     187670.0     1287123.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus16x16      4     329.431     6276      1554     52.0706     188500.0     1281405.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus16x16      5     326.306     6836      2060     52.126     187402.0     1274846.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      1     246.074     2682      860     21.2598     200572.0     1044451.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      2     243.142     2363      1056     21.0854     200887.0     1044972.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      3     247.142     2414      1019     21.1873     201575.0     1044090.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      4     248.843     2567      990     20.5304     203406.0     1035800.0
coAuthorsDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      5     255.004     2993      624     20.6715     202924.0     1031282.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      1     780.4911     130449      61872     618.241     1579844.0     11839309.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      2     780.4911     124957      41112     606.012     1574344.0     11571197.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      3     780.4911     122042      56358     617.316     1552301.0     11782084.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      4     780.4911     109194      66696     608.597     1530202.0     11652806.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      5     780.4911     102232      35865     573.601     1547798.0     11004527.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      1     841.6565     126379      118161     324.093     2154824.0     10448421.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      2     841.6565     91603      84298     330.575     2160085.0     10639562.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      3     841.6565     89764      74363     340.616     2104043.0     10847587.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      4     841.6565     101872      95168     328.964     2162359.0     10539029.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      5     841.6565     93748      75653     331.969     2124791.0     10635609.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      1     780.4911     44506      28260     265.829     1579844.0     5090628.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      2     780.4911     43151      38088     256.256     1574344.0     4892957.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      3     780.4911     45200      21996     261.041     1552301.0     4982220.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      4     780.4911     43975      37998     264.483     1530202.0     5064062.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      5     780.4911     36745      24352     256.712     1547798.0     4925028.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      1     780.4911     81707      52650     500.241     1579844.0     9579611.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      2     780.4911     64661      46312     480.047     1574344.0     9166025.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      3     780.4911     70334      54099     499.034     1552301.0     9524566.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      4     780.4911     92355      37998     488.568     1530202.0     9354614.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      5     780.4911     72079      37472     479.236     1547798.0     9194151.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      1     841.6565     123313      118161     266.243     2154824.0     8583421.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      2     841.6565     89180      84298     265.41     2160085.0     8542206.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      3     841.6565     90203      74363     272.03     2104043.0     8663324.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      4     841.6565     100971      95168     272.165     2162359.0     8719357.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      5     841.6565     86312      75653     271.805     2124791.0     8708074.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid16x16      1     4074.59     133034      42497     567.846     1630800.0     11726588.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid16x16      2     3879.57     123808      36014     556.113     1617081.0     11474281.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid16x16      3     4091.34     118852      47787     555.502     1661179.0     11638316.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid16x16      4     4058.84     108330      55419     554.76     1602607.0     11567860.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid16x16      5     4069.32     102890      35970     526.958     1629476.0     10899607.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid8x8x8      1     2857.54     87413      63135     253.226     2253900.0     10253116.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid8x8x8      2     2788.09     76854      62639     251.528     2281273.0     10398663.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid8x8x8      3     2585.07     75418      64675     277.705     2218691.0     10687750.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid8x8x8      4     2642.79     74733      58264     257.114     2265457.0     10320316.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      grid8x8x8      5     2858.21     72115      52051     252.415     2285539.0     10416391.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      8-dimHQ      1     1598.75     35513      27320     235.16     1635321.0     4976691.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      8-dimHQ      2     1619.98     31834      25639     229.89     1619738.0     4803551.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      8-dimHQ      3     1602.65     40235      20922     232.955     1619552.0     4881105.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      8-dimHQ      4     1569.07     41832      37458     240.661     1592093.0     4998535.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      8-dimHQ      5     1644.68     28090      21572     232.712     1611764.0     4837152.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus16x16      1     2717.12     81166      46125     460.066     1625550.0     9471370.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus16x16      2     2478.72     64501      36092     454.9     1570489.0     9094370.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus16x16      3     2587.16     69991      52119     467.461     1588338.0     9442237.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus16x16      4     2514.61     92439      40334     458.418     1569309.0     9299017.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus16x16      5     2491.47     69564      26912     456.799     1595260.0     9136443.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      1     1843.14     106005      102659     228.826     2236695.0     8477792.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      2     1726.42     76968      71890     234.013     2220965.0     8457948.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      3     1803.98     60613      50060     224.619     2180380.0     8500710.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      4     1981.4     74355      64677     222.96     2204715.0     8524661.0
coPapersCiteseer.graph        dimacs      KAHIP_TP      torus8x8x8      5     1811.59     68585      62808     221.158     2226464.0     8540234.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      1     1517.283     163353      38410     697.724     2382194.0     19483235.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      2     1517.283     205473      39776     717.38     2362279.0     20024227.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      3     1517.283     144875      68882     731.797     2376956.0     20417135.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      4     1517.283     165889      72440     732.517     2368303.0     20433552.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      5     1517.283     156893      35298     670.287     2377244.0     18768703.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      1     2377.68     66247      22535     254.955     2687119.0     16673324.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      2     2377.68     74590      26379     258.453     2701917.0     16979600.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      3     2377.68     74181      23734     254.196     2684867.0     16645038.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      4     2377.68     70551      27792     256.857     2703734.0     16748086.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      5     2377.68     65024      21123     258.754     2694521.0     16899484.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      1     1517.283     37878      21996     292.606     2382194.0     8170739.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      2     1517.283     38164      23658     294.821     2362279.0     8229350.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      3     1517.283     41102      25998     292.501     2376956.0     8160783.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      4     1517.283     50913      35142     298.499     2368303.0     8326632.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      5     1517.283     94393      26572     292.466     2377244.0     8189332.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      1     1517.283     124864      46092     579.619     2382194.0     16185271.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      2     1517.283     89060      40040     578.074     2362279.0     16135789.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      3     1517.283     122581      34593     573.237     2376956.0     15993301.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      4     1517.283     133840      43464     577.78     2368303.0     16117182.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      5     1517.283     122307      49071     563.124     2377244.0     15768025.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      1     2377.68     56534      22535     204.931     2687119.0     13401884.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      2     2377.68     52271      26379     206.536     2701917.0     13568773.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      3     2377.68     58716      23734     205.613     2684867.0     13463756.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      4     2377.68     54661      27792     206.209     2703734.0     13445663.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      5     2377.68     54549      20304     205.293     2694521.0     13407873.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid16x16      1     4968.62     163126      28416     670.558     2536095.0     19409307.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid16x16      2     4485.01     209046      36069     684.649     2530508.0     19947932.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid16x16      3     4377.96     144605      68260     703.654     2511319.0     20345464.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid16x16      4     4937.09     165139      57140     694.211     2589166.0     20320263.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid16x16      5     4257.5     153731      32402     640.396     2580199.0     18650246.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      1     3364.76     66752      24320     219.306     2943339.0     16536969.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      2     3367.01     71757      28832     218.16     3017402.0     16801813.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      3     3318.51     73995      25433     220.969     2930857.0     16523429.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      4     3382.47     72495      28531     220.431     2969843.0     16618285.0
coPapersDBLP.graph        dimacs      KAHIP_TP      grid8x8x8      5     3361.57     63939      19554     220.231     2969289.0     16730266.0
coPapersDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      1     1946.57     40822      21948     282.731     2484570.0     8140399.0
coPapersDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      2     2011.7     38813      19131     284.678     2468361.0     8190193.0
coPapersDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      3     2041.05     41773      21001     282.577     2488805.0     8126081.0
coPapersDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      4     1988.08     50568      29658     287.321     2492214.0     8284048.0
coPapersDBLP.graph        dimacs      KAHIP_TP      8-dimHQ      5     2108.43     93637      23540     281.739     2486594.0     8148161.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus16x16      1     3169.24     123053      34888     563.777     2487983.0     16143755.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus16x16      2     3103.68     88743      39908     564.754     2438208.0     16101702.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus16x16      3     3216.16     123606      33492     556.45     2492915.0     15942847.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus16x16      4     3136.29     132505      37032     558.736     2480316.0     16070360.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus16x16      5     2928.1     118452      43725     548.975     2464885.0     15726497.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      1     2480.63     56759      23463     177.609     2893466.0     13289091.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      2     2251.97     48847      25948     180.868     2903214.0     13462397.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      3     2282.47     58396      24442     179.518     2900816.0     13354701.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      4     2364.26     53114      28032     178.794     2911440.0     13326045.0
coPapersDBLP.graph        dimacs      KAHIP_TP      torus8x8x8      5     2485.69     53269      21629     174.991     2932135.0     13258532.0
email-EuAll.graph        network      KAHIP      grid16x16      1     22.91999     4558      1254     72.1218     44946.0     262812.0
email-EuAll.graph        network      KAHIP      grid16x16      2     22.91999     5502      871     73.3288     44789.0     262957.0
email-EuAll.graph        network      KAHIP      grid16x16      3     22.91999     5958      1518     77.3962     44840.0     282651.0
email-EuAll.graph        network      KAHIP      grid16x16      4     22.91999     4928      2093     92.3891     44997.0     336481.0
email-EuAll.graph        network      KAHIP      grid16x16      5     22.91999     4935      768     64.6948     44868.0     231866.0
email-EuAll.graph        network      KAHIP      grid8x8x8      1     17.45961     2862      707     39.834     49541.0     270234.0
email-EuAll.graph        network      KAHIP      grid8x8x8      2     17.45961     2775      1128     44.7619     49252.0     299681.0
email-EuAll.graph        network      KAHIP      grid8x8x8      3     17.45961     2808      1261     43.5109     49784.0     300965.0
email-EuAll.graph        network      KAHIP      grid8x8x8      4     17.45961     4717      1080     43.3997     49599.0     297505.0
email-EuAll.graph        network      KAHIP      grid8x8x8      5     17.45961     2811      812     39.74     49305.0     265463.0
email-EuAll.graph        network      KAHIP      8-dimHQ      1     22.91999     1292      609     42.1737     44946.0     153681.0
email-EuAll.graph        network      KAHIP      8-dimHQ      2     22.91999     1167      600     41.0915     44789.0     147354.0
email-EuAll.graph        network      KAHIP      8-dimHQ      3     22.91999     1722      444     39.3426     44840.0     143679.0
email-EuAll.graph        network      KAHIP      8-dimHQ      4     22.91999     1569      642     38.9314     44997.0     141788.0
email-EuAll.graph        network      KAHIP      8-dimHQ      5     22.91999     1297      468     40.365     44868.0     144668.0
email-EuAll.graph        network      KAHIP      torus16x16      1     22.91999     4346      880     65.7788     44946.0     239698.0
email-EuAll.graph        network      KAHIP      torus16x16      2     22.91999     3314      910     66.6043     44789.0     238843.0
email-EuAll.graph        network      KAHIP      torus16x16      3     22.91999     3825      1072     67.405     44840.0     246163.0
email-EuAll.graph        network      KAHIP      torus16x16      4     22.91999     3484      936     70.1881     44997.0     255625.0
email-EuAll.graph        network      KAHIP      torus16x16      5     22.91999     4153      810     63.3945     44868.0     227206.0
email-EuAll.graph        network      KAHIP      torus8x8x8      1     17.45961     2676      685     32.8463     49541.0     222829.0
email-EuAll.graph        network      KAHIP      torus8x8x8      2     17.45961     2532      984     35.4565     49252.0     237381.0
email-EuAll.graph        network      KAHIP      torus8x8x8      3     17.45961     1773      1089     34.0721     49784.0     235677.0
email-EuAll.graph        network      KAHIP      torus8x8x8      4     17.45961     2206      749     32.2487     49599.0     221065.0
email-EuAll.graph        network      KAHIP      torus8x8x8      5     17.45961     1783      812     33.5449     49305.0     224080.0
email-EuAll.graph        network      KAHIP_TP      grid16x16      1     20.1823     5407      1182     35.4295     51918.0     173959.0
email-EuAll.graph        network      KAHIP_TP      grid16x16      2     17.6803     7569      742     40.0017     51961.0     190168.0
email-EuAll.graph        network      KAHIP_TP      grid16x16      3     19.1374     6582      828     42.1012     52341.0     195560.0
email-EuAll.graph        network      KAHIP_TP      grid16x16      4     19.3785     6175      1173     40.4893     53473.0     214998.0
email-EuAll.graph        network      KAHIP_TP      grid16x16      5     18.4509     5854      772     39.4479     51455.0     175977.0
email-EuAll.graph        network      KAHIP_TP      grid8x8x8      1     13.8098     3813      423     20.5744     55082.0     188750.0
email-EuAll.graph        network      KAHIP_TP      grid8x8x8      2     13.8798     3248      608     20.1798     55229.0     195462.0
email-EuAll.graph        network      KAHIP_TP      grid8x8x8      3     13.1509     3971      831     20.2211     55843.0     203950.0
email-EuAll.graph        network      KAHIP_TP      grid8x8x8      4     13.0632     4547      912     19.8769     55350.0     198272.0
email-EuAll.graph        network      KAHIP_TP      grid8x8x8      5     13.9469     5223      520     20.5025     55652.0     194118.0
email-EuAll.graph        network      KAHIP_TP      8-dimHQ      1     7.01476     3506      1020     22.8772     50839.0     120723.0
email-EuAll.graph        network      KAHIP_TP      8-dimHQ      2     7.22126     3539      801     23.6924     49867.0     120215.0
email-EuAll.graph        network      KAHIP_TP      8-dimHQ      3     7.12314     3070      606     21.2381     51274.0     116916.0
email-EuAll.graph        network      KAHIP_TP      8-dimHQ      4     7.22083     3391      642     22.204     50835.0     115350.0
email-EuAll.graph        network      KAHIP_TP      8-dimHQ      5     7.13516     2559      708     24.5768     49559.0     120107.0
email-EuAll.graph        network      KAHIP_TP      torus16x16      1     13.622     5321      1008     36.7067     51960.0     201960.0
email-EuAll.graph        network      KAHIP_TP      torus16x16      2     11.6311     3835      795     39.5715     50359.0     199915.0
email-EuAll.graph        network      KAHIP_TP      torus16x16      3     12.2295     5163      945     36.6207     51316.0     200718.0
email-EuAll.graph        network      KAHIP_TP      torus16x16      4     12.1333     4153      988     41.476     50832.0     212357.0
email-EuAll.graph        network      KAHIP_TP      torus16x16      5     12.0874     5652      835     37.8382     50017.0     194110.0
email-EuAll.graph        network      KAHIP_TP      torus8x8x8      1     9.59184     2691      425     16.4464     54410.0     182160.0
email-EuAll.graph        network      KAHIP_TP      torus8x8x8      2     9.82975     2434      678     19.035     54391.0     194728.0
email-EuAll.graph        network      KAHIP_TP      torus8x8x8      3     9.56956     2607      441     18.2794     55114.0     184457.0
email-EuAll.graph        network      KAHIP_TP      torus8x8x8      4     9.64589     2965      556     17.1617     54272.0     181142.0
email-EuAll.graph        network      KAHIP_TP      torus8x8x8      5     9.75569     2375      588     18.1527     54962.0     186392.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      1     113.7203     7814      2140     41.8048     97420.0     795086.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      2     113.7203     7025      2280     41.8559     97101.0     794049.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      3     113.7203     5751      1740     40.1141     96619.0     770472.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      4     113.7203     6494      2120     41.0842     96233.0     782243.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      5     113.7203     6768      2275     40.1214     96924.0     756208.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      1     155.3842     4689      2207     19.1881     111205.0     678646.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      2     155.3842     4111      1941     19.3365     111187.0     682306.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      3     155.3842     3748      1941     18.6775     111267.0     662435.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      4     155.3842     5339      2118     19.0217     111189.0     669125.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      5     155.3842     3845      2225     18.8426     111141.0     660434.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      1     113.7203     2015      1896     17.7719     97420.0     338003.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      2     113.7203     1935      2280     17.4993     97101.0     331979.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      3     113.7203     3218      1740     16.8694     96619.0     324010.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      4     113.7203     2030      2120     17.5908     96233.0     334928.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      5     113.7203     2629      1900     17.4832     96924.0     329524.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      1     113.7203     5307      1896     32.7353     97420.0     622592.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      2     113.7203     4882      2280     32.7471     97101.0     621245.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      3     113.7203     5724      1740     32.8132     96619.0     630244.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      4     113.7203     5465      2120     32.4577     96233.0     617995.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      5     113.7203     5076      2275     32.7341     96924.0     616972.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      1     155.3842     2959      2207     15.1376     111205.0     535387.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      2     155.3842     2667      1941     15.0515     111187.0     531108.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      3     155.3842     2934      1941     14.919     111267.0     529131.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      4     155.3842     2903      2118     14.739     111189.0     518473.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      5     155.3842     3492      2225     15.1177     111141.0     529874.0
loc-brightkite_edges.graph        network      KAHIP_TP      grid16x16      1     91.7663     8477      2798     38.9717     142912.0     658816.0
