# graph  collection  method   topo  seeds  duration   maxCongestion    maxDilation    avgDilation  Cut   TCV
coAuthorsCiteseer.graph        dimacs      KAHIP      grid16x16      2     58.12073     4273      750     38.705     84837.0     589167.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid16x16      3     58.12073     4341      3144     39.6182     84820.0     606752.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid16x16      4     58.12073     4644      1638     37.7784     85205.0     576801.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid16x16      5     58.12073     4240      3360     39.2458     85061.0     602580.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid8x8x8      1     69.16271     1556      377     21.9319     95117.0     524984.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid8x8x8      2     69.16271     1575      595     21.3428     95190.0     511245.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid8x8x8      3     69.16271     1580      378     20.98     94912.0     502451.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid8x8x8      4     69.16271     1819      954     20.3616     95164.0     484707.0
coAuthorsCiteseer.graph        dimacs      KAHIP      grid8x8x8      5     69.16271     1847      462     20.7333     95141.0     493557.0
coAuthorsCiteseer.graph        dimacs      KAHIP      8-dimHQ      1     58.12073     1563      510     17.252     84929.0     265060.0
coAuthorsCiteseer.graph        dimacs      KAHIP      8-dimHQ      2     58.12073     1199      490     17.2808     84837.0     263048.0
coAuthorsCiteseer.graph        dimacs      KAHIP      8-dimHQ      3     58.12073     1089      427     17.0993     84820.0     261876.0
coAuthorsCiteseer.graph        dimacs      KAHIP      8-dimHQ      4     58.12073     2008      444     17.1347     85205.0     261613.0
coAuthorsCiteseer.graph        dimacs      KAHIP      8-dimHQ      5     58.12073     1146      454     17.1258     85061.0     262949.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus16x16      1     58.12073     3111      1200     31.7631     84929.0     488008.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus16x16      2     58.12073     3347      490     31.2872     84837.0     476253.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus16x16      3     58.12073     2854      621     31.1557     84820.0     477150.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus16x16      4     58.12073     2865      585     31.6196     85205.0     482768.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus16x16      5     58.12073     3480      540     31.498     85061.0     483620.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus8x8x8      1     69.16271     1378      324     16.9343     95117.0     405356.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus8x8x8      2     69.16271     1195      595     16.9495     95190.0     406009.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus8x8x8      3     69.16271     1343      426     16.8787     94912.0     404229.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus8x8x8      4     69.16271     1234      530     16.8398     95164.0     400872.0
coAuthorsCiteseer.graph        dimacs      KAHIP      torus8x8x8      5     69.16271     1247      458     16.6795     95141.0     397055.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid16x16      1     345.349     3961      2888     38.66     88782.0     601936.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid16x16      2     353.782     4352      750     38.0117     88409.0     588003.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid16x16      3     345.726     4366      3000     38.935     88304.0     605750.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid16x16      4     344.357     4640      1232     37.1757     88610.0     575666.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      grid16x16      5     324.904     4308      3360     38.544     88364.0     601325.0
